Order Number ,Order Date,SKU ID,Warehouse ID,Customer Type,Order Quantity,Unit Sale Price,Revenue
SO - 044180,2022-08-11,1741BA,NXH382,Distributor,4.223541422,1450.0,6124
SO - 044181,2022-08-12,3006CA,AXW291,Distributor,6.451579569,30.0,194
SO - 044182,2022-08-12,2458CA,FLR025,Wholesale,2364.388288,6.83263,16155
SO - 044183,2022-08-12,1390BA,AXW291,Wholesale,4.192379459,30.0,126
SO - 044184,2022-08-12,1766CA,NXH382,Distributor,7.387905349,30.0,222
SO - 044185,2022-08-12,1206BA,GUT930,Distributor,79.51552363,236.62475,18815
SO - 044186,2022-08-12,1281BA,AXW291,Distributor,0.955594643,139500.0,133305
SO - 044187,2022-08-12,1403CA,AXW291,Wholesale,1.578531059,2550.0,4025
SO - 044188,2022-08-12,1434BA,AXW291,Wholesale,3.785990259,30.0,114
SO - 044189,2022-08-12,3271CA,AXW291,Export,0.74302386,34.5,26
SO - 044190,2022-08-12,3271CA,AXW291,Wholesale,0.990068429,34.5,34
SO - 044191,2022-08-12,1876AA,AXW291,Distributor,0.843299044,22919.0,19328
SO - 044192,2022-08-12,2565CA,AXW291,Export,99.55456089,463.03583,46097
SO - 044193,2022-08-12,3239AA,GUT930,Wholesale,2.276012761,687.5,1565
SO - 044194,2022-08-12,1373BA,AXW291,Wholesale,5.653030773,30.0,170
SO - 044195,2022-08-12,2565CA,NXH382,Distributor,97.49647972,463.03583,45144
SO - 044196,2022-08-12,1698CA,GUT930,Export,1.87775831,30.0,56
SO - 044197,2022-08-12,3007CA,AXW291,Wholesale,3.723400792,18832.33,70120
SO - 044198,2022-08-12,1283CA,AXW291,Export,0.904047591,98333.33,88898
SO - 044199,2022-08-12,1315BA,NXH382,Export,6.356520064,30.0,191
SO - 044200,2022-08-12,3007CA,GUT930,Wholesale,2.816872744,18832.33,53048
SO - 044201,2022-08-12,2096AA,GUT930,Distributor,3.960467401,30.0,119
SO - 044202,2022-08-12,1801AA,FLR025,Wholesale,9.382112467,1250.0,11728
SO - 044203,2022-08-12,3016BA,NXH382,Wholesale,2.15116008,20005.8,43036
SO - 044204,2022-08-12,1764AA,AXW291,Distributor,3.93750595,325.0,1280
SO - 044205,2022-08-12,1688CA,GUT930,Distributor,8.132126254,30.0,244
SO - 044206,2022-08-12,3249CA,NXH382,Distributor,4.867420876,320.0,1558
SO - 044207,2022-08-12,1244AA,FLR025,Distributor,1565.608254,60.0,93936
SO - 044208,2022-08-12,1374CA,NXH382,Distributor,7.314325009,30.0,219
SO - 044209,2022-08-12,3178CA,AXW291,Distributor,0.437312858,26000.0,11370
SO - 044210,2022-08-12,1681CA,AXW291,Wholesale,38.36834563,93.0,3568
SO - 044211,2022-08-12,2473CA,AXW291,Distributor,9145.98361,5.95,54419
SO - 044212,2022-08-12,1698CA,NXH382,Distributor,4.495588505,30.0,135
SO - 044213,2022-08-12,3205AA,AXW291,Wholesale,0.429160084,76300.0,32745
SO - 044214,2022-08-12,1766CA,GUT930,Wholesale,7.488860542,30.0,225
SO - 044215,2022-08-12,1801AA,AXW291,Wholesale,13.03219246,1250.0,16290
SO - 044216,2022-08-12,1745BA,AXW291,Wholesale,4.248277619,175.0,743
SO - 044217,2022-08-12,1830AA,FLR025,Distributor,2.851083085,30.0,86
SO - 044218,2022-08-12,3264CA,GUT930,Wholesale,5.590420222,30.0,168
SO - 044219,2022-08-12,1811CA,GUT930,Wholesale,6.842003586,30.0,205
SO - 044220,2022-08-12,1798AA,AXW291,Distributor,2.569974473,375.0,964
SO - 044221,2022-08-12,1767CA,AXW291,Distributor,8.377284911,30.0,251
SO - 044222,2022-08-12,3006CA,GUT930,Wholesale,0.451163968,30.0,14
SO - 044223,2022-08-12,1819AA,FLR025,Wholesale,1.027299424,30.0,31
SO - 044224,2022-08-13,1295CA,GUT930,Distributor,0.707650377,175000.0,123839
SO - 044225,2022-08-13,1295CA,FLR025,Wholesale,1.392190662,175000.0,243633
SO - 044226,2022-08-13,3264CA,GUT930,Wholesale,9.8949748,30.0,297
SO - 044227,2022-08-13,1161AA,GUT930,Wholesale,224.0,136.5925,30597
SO - 044228,2022-08-13,1970CA,NXH382,Distributor,102.5,244.928,25105
SO - 044229,2022-08-13,2508BA,AXW291,Wholesale,1.0,463.1,463
SO - 044230,2022-08-13,1130AA,AXW291,Wholesale,10.0,17.26609,173
SO - 044231,2022-08-13,3461CA,AXW291,Wholesale,10.0,30.064,301
SO - 044232,2022-08-13,2021CA,NXH382,Export,2.0,295.27467,591
SO - 044233,2022-08-13,2021CA,GUT930,Distributor,6.0,295.27467,1772
SO - 044234,2022-08-13,3120BA,AXW291,Wholesale,4.0,1534.88,6140
SO - 044235,2022-08-13,2212CA,GUT930,Export,2.0,884.36,1769
SO - 044236,2022-08-13,2317CA,NXH382,Distributor,100.0,37.26672,3727
SO - 044237,2022-08-13,2766AA,NXH382,Distributor,272.0,363.83238,98962
SO - 044238,2022-08-13,3250CA,AXW291,Distributor,150.0,34.75342,5213
SO - 044239,2022-08-13,3461CA,AXW291,Wholesale,1.0,30.064,30
SO - 044240,2022-08-13,1317CA,GUT930,Distributor,1.0,4908.7,4909
SO - 044241,2022-08-13,1083AA,AXW291,Distributor,4802.0,29.02,139354
SO - 044242,2022-08-13,3407CA,AXW291,Wholesale,1.0,1017.592,1018
SO - 044243,2022-08-13,3079BA,AXW291,Distributor,18.0,134.5,2421
SO - 044244,2022-08-13,2508BA,NXH382,Wholesale,1.0,463.1,463
SO - 044245,2022-08-13,2039CA,GUT930,Wholesale,4.0,449.75,1799
SO - 044246,2022-08-13,2396CA,AXW291,Wholesale,200.0,0.7646,153
SO - 044247,2022-08-13,1970CA,GUT930,Wholesale,37.5,244.928,9185
SO - 044248,2022-08-13,3462AA,AXW291,Wholesale,100.0,4.1,410
SO - 044249,2022-08-13,3512AA,AXW291,Distributor,4000.0,0.10295,412
SO - 044250,2022-08-13,1116CA,AXW291,Wholesale,1175.0,32.8,38540
SO - 044251,2022-08-13,1992AA,FLR025,Wholesale,600.0,586.3916,351835
SO - 044252,2022-08-13,2041CA,AXW291,Export,9.0,648.42,5836
SO - 044253,2022-08-13,1624AA,AXW291,Wholesale,7.0,722.101,5055
SO - 044254,2022-08-13,1296CA,GUT930,Distributor,0.866927015,30.0,26
SO - 044255,2022-08-13,3205AA,AXW291,Wholesale,0.09613039,76300.0,7335
SO - 044256,2022-08-13,1281BA,NXH382,Distributor,0.964507089,139500.0,134549
SO - 044257,2022-08-13,1584BA,GUT930,Distributor,0.999177821,425.0,425
SO - 044258,2022-08-13,3271CA,GUT930,Export,0.20904269,34.5,7
SO - 044259,2022-08-13,1902BA,GUT930,Wholesale,5.851890236,30.0,176
SO - 044260,2022-08-13,3038BA,FLR025,Wholesale,0.68581615,1300.0,892
SO - 044261,2022-08-13,3180BA,GUT930,Wholesale,7.747683035,30.0,232
SO - 044262,2022-08-13,1468AA,AXW291,Wholesale,8.868096971,30.0,266
SO - 044263,2022-08-13,3016BA,NXH382,Distributor,0.123185691,20005.8,2464
SO - 044264,2022-08-13,1584BA,FLR025,Wholesale,2.311936021,425.0,983
SO - 044265,2022-08-13,3126BA,GUT930,Distributor,6.916860693,30.0,208
SO - 044266,2022-08-13,1374CA,AXW291,Wholesale,9.874380962,30.0,296
SO - 044267,2022-08-14,1672AA,NXH382,Wholesale,4.181019678,30.0,125
SO - 044268,2022-08-14,1827AA,AXW291,Distributor,4.936470542,30.0,148
SO - 044269,2022-08-14,1326AA,NXH382,Wholesale,1.531589596,30.0,46
SO - 044270,2022-08-14,2449CA,AXW291,Wholesale,6.402999276,30.0,192
SO - 044271,2022-08-14,3038BA,AXW291,Distributor,0.722645228,1300.0,939
SO - 044272,2022-08-14,2548CA,AXW291,Wholesale,1.996729208,30.0,60
SO - 044273,2022-08-14,1308BA,NXH382,Wholesale,1.859684197,30.0,56
SO - 044274,2022-08-14,3126BA,AXW291,Wholesale,9.002301986,30.0,270
SO - 044275,2022-08-14,1842BA,GUT930,Wholesale,0.485949963,6548.29,3182
SO - 044276,2022-08-14,1672AA,GUT930,Wholesale,8.256816568,30.0,248
SO - 044277,2022-08-14,1325AA,GUT930,Wholesale,6.11267464,30.0,183
SO - 044278,2022-08-14,3271CA,AXW291,Distributor,0.277158054,34.5,10
SO - 044279,2022-08-14,1488CA,GUT930,Distributor,8.6813579,30.0,260
SO - 044280,2022-08-14,3006CA,GUT930,Wholesale,3.616250441,30.0,108
SO - 044281,2022-08-14,1681CA,AXW291,Wholesale,14.52359475,93.0,1351
SO - 044282,2022-08-14,1308BA,NXH382,Distributor,1.202354916,30.0,36
SO - 044283,2022-08-14,2117BA,FLR025,Wholesale,30.24742866,2424.0,73320
SO - 044284,2022-08-14,2565CA,AXW291,Wholesale,148.5978324,463.03583,68806
SO - 044285,2022-08-14,1811CA,AXW291,Export,3.862263551,30.0,116
SO - 044286,2022-08-14,3007CA,AXW291,Distributor,2.063178053,18832.33,38854
SO - 044287,2022-08-14,1296CA,NXH382,Wholesale,7.725988071,30.0,232
SO - 044288,2022-08-14,1308BA,AXW291,Wholesale,3.911390709,30.0,117
SO - 044289,2022-08-14,2336BA,FLR025,Wholesale,161.875025,7.92068,1282
SO - 044290,2022-08-14,1876AA,NXH382,Wholesale,1.389077968,22919.0,31836
SO - 044291,2022-08-14,1947CA,GUT930,Export,6.606476351,30.0,198
SO - 044292,2022-08-14,2528CA,AXW291,Distributor,884.0522426,21.0,18565
SO - 044293,2022-08-14,3016BA,NXH382,Distributor,1.037619126,20005.8,20758
SO - 044294,2022-08-14,1712AA,GUT930,Wholesale,5.762722,30.0,173
SO - 044295,2022-08-14,1571AA,AXW291,Wholesale,0.833316545,320.0,267
SO - 044296,2022-08-14,1206BA,AXW291,Wholesale,102.2881105,236.62475,24204
SO - 044297,2022-08-14,1584BA,AXW291,Wholesale,1.889975206,425.0,803
SO - 044298,2022-08-14,1295CA,AXW291,Wholesale,1.39279493,175000.0,243739
SO - 044299,2022-08-14,1244AA,AXW291,Export,378.2006272,60.0,22692
SO - 044300,2022-08-14,1801AA,GUT930,Distributor,10.43466536,1250.0,13043
SO - 044301,2022-08-14,1321BA,FLR025,Wholesale,1.606010616,30.0,48
SO - 044302,2022-08-14,1130AA,AXW291,Wholesale,260.0,17.26609,4489
SO - 044303,2022-08-14,1163CA,GUT930,Wholesale,53.0,94.66425,5017
SO - 044304,2022-08-14,2044CA,FLR025,Wholesale,12.0,740.82,8890
SO - 044305,2022-08-14,1906CA,AXW291,Export,3.0,1893.75,5681
SO - 044306,2022-08-14,3193AA,GUT930,Wholesale,10.0,1425.0,14250
SO - 044307,2022-08-14,1486CA,AXW291,Wholesale,3.0,190.72,572
SO - 044308,2022-08-14,1745BA,GUT930,Wholesale,3.0,175.0,525
SO - 044309,2022-08-14,3495CA,AXW291,Wholesale,40.0,39.835,1593
SO - 044310,2022-08-15,2935BA,GUT930,Export,27.0,23.495,634
SO - 044311,2022-08-15,3075AA,AXW291,Wholesale,1.0,60.38,60
SO - 044312,2022-08-15,3533CA,AXW291,Wholesale,12000.0,0.64377,7725
SO - 044313,2022-08-15,1497CA,GUT930,Distributor,138.0,16.71828,2307
SO - 044314,2022-08-15,1499AA,GUT930,Export,61.4,14.22359,873
SO - 044315,2022-08-15,1330CA,NXH382,Export,1.0,6000.0,6000
SO - 044316,2022-08-15,2013AA,FLR025,Distributor,230.0,143.8402,33083
SO - 044317,2022-08-15,2501CA,GUT930,Distributor,368.0,35.12175,12925
SO - 044318,2022-08-15,3502BA,GUT930,Wholesale,7.0,1234.335,8640
SO - 044319,2022-08-15,1497CA,GUT930,Export,29.7,16.71828,497
SO - 044320,2022-08-15,2337CA,AXW291,Wholesale,100.0,1.72706,173
SO - 044321,2022-08-15,2317CA,AXW291,Wholesale,1103.0,37.26672,41105
SO - 044322,2022-08-15,3177CA,AXW291,Export,67.5,69.45642,4688
SO - 044323,2022-08-15,1499CA,NXH382,Wholesale,2.0,6600.0,13200
SO - 044324,2022-08-15,3345AA,FLR025,Export,2.0,31.06467,62
SO - 044325,2022-08-15,1214CA,AXW291,Export,100.0,317.65903,31766
SO - 044326,2022-08-15,1009AA,GUT930,Distributor,209.0,28.76326,6012
SO - 044327,2022-08-15,2336BA,GUT930,Distributor,50.0,7.92068,396
SO - 044328,2022-08-15,3576BA,NXH382,Wholesale,8.0,44.79,358
SO - 044329,2022-08-15,3420AA,AXW291,Export,2.0,17.255,35
SO - 044330,2022-08-15,3345AA,AXW291,Distributor,3.0,31.06467,93
SO - 044331,2022-08-15,1379CA,AXW291,Export,7.0,490.18125,3431
SO - 044332,2022-08-15,3407CA,NXH382,Export,13.0,1017.592,13229
SO - 044333,2022-08-15,2277AA,FLR025,Wholesale,554.0,6.37172,3530
SO - 044334,2022-08-15,2513CA,NXH382,Distributor,2.0,4805.03,9610
SO - 044335,2022-08-15,3250CA,GUT930,Distributor,50.0,34.75342,1738
SO - 044336,2022-08-15,3075BA,AXW291,Export,6.0,31.0,186
SO - 044337,2022-08-15,2277AA,AXW291,Wholesale,582.0,6.37172,3708
SO - 044338,2022-08-15,1382CA,AXW291,Wholesale,7.0,613.52125,4295
SO - 044339,2022-08-15,1497CA,AXW291,Wholesale,60.0,16.71828,1003
SO - 044340,2022-08-15,1163CA,GUT930,Wholesale,103.0,94.66425,9750
SO - 044341,2022-08-15,2935BA,FLR025,Wholesale,20.0,23.495,470
SO - 044342,2022-08-15,1193BA,AXW291,Export,31.0,815.0,25265
SO - 044343,2022-08-15,1979AA,AXW291,Distributor,20.0,278.638,5573
SO - 044344,2022-08-15,3177CA,NXH382,Wholesale,67.5,69.45642,4688
SO - 044345,2022-08-15,1206BA,AXW291,Export,11.1747204,236.62475,2644
SO - 044346,2022-08-15,1745BA,GUT930,Export,4.483001491,175.0,785
SO - 044347,2022-08-15,3271CA,AXW291,Wholesale,1.067859974,34.5,37
SO - 044348,2022-08-15,1819AA,AXW291,Wholesale,7.30426491,30.0,219
SO - 044349,2022-08-15,1811CA,AXW291,Export,2.57315933,30.0,77
SO - 044350,2022-08-15,1374CA,GUT930,Distributor,8.958961515,30.0,269
SO - 044351,2022-08-15,3098AA,FLR025,Wholesale,0.3671988,3862.32,1418
SO - 044352,2022-08-15,1842BA,AXW291,Wholesale,1.546504876,6548.29,10127
SO - 044353,2022-08-16,3016BA,FLR025,Distributor,1.663585267,20005.8,33281
SO - 044354,2022-08-16,1842BA,NXH382,Wholesale,0.299609393,6548.29,1962
SO - 044355,2022-08-16,1766CA,AXW291,Wholesale,3.172466702,30.0,95
SO - 044356,2022-08-16,2539AA,AXW291,Wholesale,0.415842629,30.0,12
SO - 044357,2022-08-16,2418CA,GUT930,Distributor,9047.984924,5.8,52478
SO - 044358,2022-08-16,1712AA,FLR025,Wholesale,3.3303009,30.0,100
SO - 044359,2022-08-16,2371CA,AXW291,Wholesale,5692.475796,3.44,19582
SO - 044360,2022-08-16,1315BA,FLR025,Distributor,8.356762495,30.0,251
SO - 044361,2022-08-16,1296CA,GUT930,Wholesale,3.274915248,30.0,98
SO - 044362,2022-08-16,1403CA,AXW291,Wholesale,1.145149013,2550.0,2920
SO - 044363,2022-08-16,3271CA,AXW291,Wholesale,0.239044328,34.5,8
SO - 044364,2022-08-16,1468AA,GUT930,Wholesale,9.729518283,30.0,292
SO - 044365,2022-08-16,3239AA,GUT930,Wholesale,9.174473738,687.5,6307
SO - 044366,2022-08-16,1283CA,AXW291,Distributor,0.943806544,98333.33,92808
SO - 044367,2022-08-16,3007CA,NXH382,Wholesale,3.864087889,18832.33,72770
SO - 044368,2022-08-16,1851CA,GUT930,Distributor,5.859720799,30.0,176
SO - 044369,2022-08-16,2458CA,AXW291,Export,3508.402109,6.83263,23972
SO - 044370,2022-08-16,1766CA,AXW291,Wholesale,4.333359243,30.0,130
SO - 044371,2022-08-16,1295CA,GUT930,Wholesale,1.367937092,175000.0,239389
SO - 044372,2022-08-16,2371CA,AXW291,Wholesale,10523.66298,3.44,36201
SO - 044373,2022-08-16,1851CA,FLR025,Wholesale,9.316387091,30.0,279
SO - 044374,2022-08-16,1325AA,AXW291,Export,1.709226248,30.0,51
SO - 044375,2022-08-16,3239AA,NXH382,Distributor,7.709757106,687.5,5300
SO - 044376,2022-08-16,1468AA,NXH382,Wholesale,5.971383941,30.0,179
SO - 044377,2022-08-16,3126BA,AXW291,Distributor,9.433305021,30.0,283
SO - 044378,2022-08-16,1488CA,GUT930,Wholesale,3.708491373,30.0,111
SO - 044379,2022-08-16,1767CA,AXW291,Distributor,1.943750251,30.0,58
SO - 044380,2022-08-16,3007CA,AXW291,Wholesale,1.27791117,18832.33,24066
SO - 044381,2022-08-16,1857AA,GUT930,Wholesale,1.166740787,30.0,35
SO - 044382,2022-08-16,1801AA,AXW291,Wholesale,5.896718988,1250.0,7371
SO - 044383,2022-08-16,2391CA,GUT930,Export,3765.796293,0.75915,2859
SO - 044384,2022-08-16,2548CA,AXW291,Wholesale,7.985481639,30.0,240
SO - 044385,2022-08-16,1857AA,AXW291,Wholesale,1.453837523,30.0,44
SO - 044386,2022-08-16,1244AA,AXW291,Wholesale,1857.802558,60.0,111468
SO - 044387,2022-08-16,3180BA,NXH382,Wholesale,8.133564814,30.0,244
SO - 044388,2022-08-16,3006CA,NXH382,Wholesale,6.275569916,30.0,188
SO - 044389,2022-08-16,1842BA,GUT930,Wholesale,0.360413556,6548.29,2360
SO - 044390,2022-08-16,1390BA,AXW291,Wholesale,5.241039965,30.0,157
SO - 044391,2022-08-16,3126BA,NXH382,Wholesale,3.040625472,30.0,91
SO - 044392,2022-08-16,1745BA,GUT930,Export,0.422482231,175.0,74
SO - 044393,2022-08-16,3075BA,AXW291,Wholesale,1.690208812,31.0,52
SO - 044394,2022-08-16,3016BA,GUT930,Wholesale,1.818606806,20005.8,36383
SO - 044395,2022-08-16,3006CA,AXW291,Wholesale,3.832199764,30.0,115
SO - 044396,2022-08-17,1390BA,GUT930,Wholesale,0.130195097,30.0,4
SO - 044397,2022-08-17,1321BA,AXW291,Distributor,3.750857039,30.0,113
SO - 044398,2022-08-17,3007CA,NXH382,Wholesale,2.120492725,18832.33,39934
SO - 044399,2022-08-17,1819AA,GUT930,Distributor,0.834426625,30.0,25
SO - 044400,2022-08-17,1373BA,NXH382,Export,2.16865101,30.0,65
SO - 044401,2022-08-17,2117BA,NXH382,Wholesale,7.111319546,2424.0,17238
SO - 044402,2022-08-17,2548CA,AXW291,Wholesale,8.336970757,30.0,250
SO - 044403,2022-08-17,1698CA,NXH382,Wholesale,8.782530404,30.0,263
SO - 044404,2022-08-17,1283CA,AXW291,Wholesale,0.990629731,98333.33,97412
SO - 044405,2022-08-17,1947CA,NXH382,Wholesale,8.485145162,30.0,255
SO - 044406,2022-08-17,1830AA,AXW291,Distributor,1.372038162,30.0,41
SO - 044407,2022-08-17,1857AA,AXW291,Wholesale,2.595583303,30.0,78
SO - 044408,2022-08-17,1953AA,AXW291,Distributor,1.0,947.56,948
SO - 044409,2022-08-17,2501CA,NXH382,Wholesale,294.0,35.12175,10326
SO - 044410,2022-08-17,1479CA,AXW291,Distributor,5.0,385.5625,1928
SO - 044411,2022-08-17,2396CA,AXW291,Distributor,1016.0,0.7646,777
SO - 044412,2022-08-17,1009AA,AXW291,Distributor,68.0,28.76326,1956
SO - 044413,2022-08-17,2013AA,AXW291,Distributor,357.0,143.8402,51351
SO - 044414,2022-08-17,1077CA,GUT930,Wholesale,2798.0,22.9777,64292
SO - 044415,2022-08-17,3461CA,NXH382,Distributor,3.0,30.064,90
SO - 044416,2022-08-17,2255CA,NXH382,Export,3.0,1712.565,5138
SO - 044417,2022-08-17,3358BA,AXW291,Distributor,1.0,1363.64,1364
SO - 044418,2022-08-17,3345AA,NXH382,Wholesale,25.0,31.06467,777
SO - 044419,2022-08-17,1330CA,NXH382,Distributor,1.0,6000.0,6000
SO - 044420,2022-08-17,1624CA,AXW291,Wholesale,1.0,1531.377,1531
SO - 044421,2022-08-17,3619CA,FLR025,Export,3800.0,0.7455,2833
SO - 044422,2022-08-17,1445BA,GUT930,Distributor,1.0,1291.865,1292
SO - 044423,2022-08-17,1484BA,FLR025,Wholesale,1.0,0.2,0
SO - 044424,2022-08-17,1484BA,AXW291,Distributor,1.0,0.2,0
SO - 044425,2022-08-17,1956CA,AXW291,Wholesale,1.0,1250.0,1250
SO - 044426,2022-08-17,2876CA,FLR025,Wholesale,1.0,427.425,427
SO - 044427,2022-08-17,2060AA,GUT930,Wholesale,6.0,1101.15,6607
SO - 044428,2022-08-17,3358BA,AXW291,Distributor,1.0,1363.64,1364
SO - 044429,2022-08-17,1695CA,GUT930,Wholesale,2.0,1649.3,3299
SO - 044430,2022-08-17,3512AA,AXW291,Wholesale,500.0,0.10295,51
SO - 044431,2022-08-17,1163CA,NXH382,Wholesale,21.0,94.66425,1988
SO - 044432,2022-08-17,1993AA,GUT930,Distributor,1785.0,83.75125,149496
SO - 044433,2022-08-17,2956AA,GUT930,Wholesale,4.0,12.02259,48
SO - 044434,2022-08-17,1971AA,AXW291,Wholesale,105.0,321.9469,33804
SO - 044435,2022-08-17,1695CA,GUT930,Distributor,1.0,1649.3,1649
SO - 044436,2022-08-17,1624CA,AXW291,Wholesale,1.0,1531.377,1531
SO - 044437,2022-08-17,1964BA,AXW291,Distributor,250.0,99.12769,24782
SO - 044438,2022-08-17,3098AA,GUT930,Wholesale,1.0,3862.32,3862
SO - 044439,2022-08-18,2714CA,GUT930,Export,403.0,49.79846,20069
SO - 044440,2022-08-18,1009AA,AXW291,Distributor,250.0,28.76326,7191
SO - 044441,2022-08-18,1083AA,AXW291,Distributor,5187.0,29.02,150527
SO - 044442,2022-08-18,2508BA,FLR025,Wholesale,1.0,463.1,463
SO - 044443,2022-08-18,3079BA,NXH382,Export,920.0,134.5,123740
SO - 044444,2022-08-18,2970CA,GUT930,Wholesale,2.0,512.205,1024
SO - 044445,2022-08-18,3250CA,AXW291,Wholesale,500.0,34.75342,17377
SO - 044446,2022-08-18,2956AA,AXW291,Distributor,4.0,12.02259,48
SO - 044447,2022-08-18,2498CA,AXW291,Export,3.0,117.17,352
SO - 044448,2022-08-18,3098AA,GUT930,Wholesale,1.0,3862.32,3862
SO - 044449,2022-08-18,1373BA,AXW291,Wholesale,2.258908294,30.0,68
SO - 044450,2022-08-18,3239AA,GUT930,Export,1.375390321,687.5,946
SO - 044451,2022-08-18,2422BA,GUT930,Wholesale,605.7789518,49.9,30228
SO - 044452,2022-08-18,2473CA,NXH382,Wholesale,3065.486964,5.95,18240
SO - 044453,2022-08-18,1819AA,NXH382,Wholesale,8.777796088,30.0,263
SO - 044454,2022-08-18,1712AA,NXH382,Wholesale,7.259979227,30.0,218
SO - 044455,2022-08-18,3075BA,NXH382,Export,17.73047387,31.0,550
SO - 044456,2022-08-18,3180BA,AXW291,Export,8.273524347,30.0,248
SO - 044457,2022-08-18,2143AA,AXW291,Wholesale,2.411068028,30.0,72
SO - 044458,2022-08-18,1315BA,AXW291,Wholesale,9.365066208,30.0,281
SO - 044459,2022-08-18,1851CA,GUT930,Wholesale,0.958595732,30.0,29
SO - 044460,2022-08-18,1830AA,AXW291,Distributor,7.157473904,30.0,215
SO - 044461,2022-08-18,2539AA,GUT930,Distributor,8.546132433,30.0,256
SO - 044462,2022-08-18,3239AA,AXW291,Wholesale,5.206184881,687.5,3579
SO - 044463,2022-08-18,2458CA,GUT930,Wholesale,650.5470239,6.83263,4445
SO - 044464,2022-08-18,2473CA,AXW291,Distributor,12036.69782,5.95,71618
SO - 044465,2022-08-18,1367CA,AXW291,Export,0.92808788,22000.0,20418
SO - 044466,2022-08-18,1947CA,AXW291,Distributor,2.72370649,30.0,82
SO - 044467,2022-08-18,1206BA,AXW291,Wholesale,0.841252135,236.62475,199
SO - 044468,2022-08-18,1325AA,AXW291,Wholesale,6.829773124,30.0,205
SO - 044469,2022-08-18,1688CA,FLR025,Distributor,7.740943768,30.0,232
SO - 044470,2022-08-18,2418CA,NXH382,Distributor,9622.219967,5.8,55809
SO - 044471,2022-08-18,3205AA,GUT930,Wholesale,0.79566456,76300.0,60709
SO - 044472,2022-08-18,3264CA,AXW291,Wholesale,0.401202535,30.0,12
SO - 044473,2022-08-18,2565CA,AXW291,Wholesale,137.1019978,463.03583,63483
SO - 044474,2022-08-18,3249CA,GUT930,Distributor,5.793937153,320.0,1854
SO - 044475,2022-08-18,1281BA,NXH382,Export,0.833116627,139500.0,116220
SO - 044476,2022-08-18,2096AA,AXW291,Wholesale,2.610733871,30.0,78
SO - 044477,2022-08-18,3007CA,NXH382,Export,2.414876644,18832.33,45478
SO - 044478,2022-08-18,1712AA,NXH382,Wholesale,5.38464042,30.0,162
SO - 044479,2022-08-18,2539AA,GUT930,Export,0.075834919,30.0,2
SO - 044480,2022-08-18,1468AA,NXH382,Wholesale,0.249486314,30.0,7
SO - 044481,2022-08-18,1367CA,NXH382,Export,0.650234697,22000.0,14305
SO - 044482,2022-08-19,2418CA,AXW291,Distributor,9938.439776,5.8,57643
SO - 044483,2022-08-19,3205AA,AXW291,Wholesale,0.162902887,76300.0,12429
SO - 044484,2022-08-19,1712AA,GUT930,Wholesale,0.748920752,30.0,22
SO - 044485,2022-08-19,1582CA,NXH382,Distributor,1.886474627,550.0,1038
SO - 044486,2022-08-19,1206BA,AXW291,Export,68.71124137,236.62475,16259
SO - 044487,2022-08-19,1403CA,AXW291,Distributor,0.510154522,2550.0,1301
SO - 044488,2022-08-19,1488CA,GUT930,Wholesale,4.005386938,30.0,120
SO - 044489,2022-08-19,1244AA,AXW291,Wholesale,3134.720803,60.0,188083
SO - 044490,2022-08-19,2143AA,NXH382,Export,6.29033463,30.0,189
SO - 044491,2022-08-19,1317BA,FLR025,Wholesale,3.651453565,30.0,110
SO - 044492,2022-08-19,1672AA,AXW291,Wholesale,8.420138435,30.0,253
SO - 044493,2022-08-19,1826AA,AXW291,Export,5.642200007,30.0,169
SO - 044494,2022-08-19,2391CA,AXW291,Export,10052.66783,0.75915,7631
SO - 044495,2022-08-19,1434BA,GUT930,Wholesale,2.951751456,30.0,89
SO - 044496,2022-08-19,3038BA,GUT930,Export,1.757426295,1300.0,2285
SO - 044497,2022-08-19,1295CA,GUT930,Wholesale,1.04731639,175000.0,183280
SO - 044498,2022-08-19,1196AA,AXW291,Wholesale,2.925826418,30.0,88
SO - 044499,2022-08-19,2573CA,AXW291,Wholesale,33.91474858,1618.99,54908
SO - 044500,2022-08-19,1488CA,GUT930,Wholesale,9.453134655,30.0,284
SO - 044501,2022-08-19,3271CA,FLR025,Export,0.511214905,34.5,18
SO - 044502,2022-08-19,3126BA,NXH382,Distributor,0.35967571,30.0,11
SO - 044503,2022-08-19,3205AA,NXH382,Distributor,0.207917901,76300.0,15864
SO - 044504,2022-08-19,3038BA,NXH382,Export,1.36947541,1300.0,1780
SO - 044505,2022-08-19,1296CA,AXW291,Wholesale,8.438798962,30.0,253
SO - 044506,2022-08-19,2096AA,AXW291,Wholesale,9.233026757,30.0,277
SO - 044507,2022-08-19,1745BA,AXW291,Export,3.380060233,175.0,592
SO - 044508,2022-08-19,1308BA,GUT930,Export,7.463133899,30.0,224
SO - 044509,2022-08-19,3205AA,AXW291,Wholesale,0.918907228,76300.0,70113
